batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
541645,0.02501413730021274,-0.01043772623930705,0.046516964452708635,-0.25756790996857937,0.13156506755338984
542194,-0.12082149881939648,-0.02821943181931197,0.023117000916626874,-0.12731545785781317,-0.06224612494506274
542303,-0.046328298062510175,-0.016863373619739996,0.2217293376604218,-0.08076152694800363,0.4171184217249163
542932,0.0547082031965442,0.0046799236127818495,-0.014071149654054487,0.37039230940437984,-0.08989442734888106
542963,0.05539730514344676,-0.0019021575037949047,-0.10441294667565161,-0.01611577449242322,-0.03141665748668812
543063,0.05770879962590975,-0.010127135345791892,0.0009738397705368855,-0.0709983878020607,0.12358899748104346
543228,0.05814932194509631,0.019681913790882875,-0.11696954689516774,0.30033332921137623,-0.3027012795420289
543257,0.13493352811031545,-0.005599237912278325,0.13575389257230314,-0.2364598981670053,0.2593990450924132
543305,0.06097696862602135,-0.009898422051782542,0.02124121849078293,-0.12465260031706471,0.22513749488765658
543309,0.05178455727526014,0.03190758798393084,0.15057765876667567,0.5095522519647537,-0.5726052525797924
543510,-0.05760998885302755,-0.012693480257800085,-0.007909882718260213,-0.3080533876312139,0.10726471765726128
543592,-0.04040759801285262,0.0060629958957026135,-0.05739123105778749,0.13779333183236803,-0.14420500931385716
543685,0.06962170383948176,0.0054150584364781144,0.016414091439826844,0.041848521203914746,-0.01428247853494252
543760,-0.07614150129398714,0.04228993562417884,0.2409121897418551,0.6140640166225392,0.02915724801644952
543807,0.3075965285241275,0.022953753005378406,0.08150952263425675,0.5600585710317904,-0.7271450980280316
543877,-0.02218306192506372,0.015294210510107343,-0.019572527529769245,0.18114562569497597,-0.26315281712169253
545121,-0.04036345249782083,-0.001640879061891677,-0.18467590787954175,0.16540739517471287,-0.22480287369554788
545341,0.21772855113998268,0.03958028789905975,-0.0022906535201858854,0.46596248208003754,-0.13826135206490678
545361,0.031015993416305575,0.01879227621187457,-0.002201793110157826,0.29517861756116853,-0.3268845110338975
547180,0.022944038417792773,0.025844055877742512,0.19668710467750292,-0.1397419571116971,-0.7411353306164842
547989,0.018110428211965523,0.006831098475025556,-0.007616415803097679,0.021430137711890167,0.03913270076288175
553869,-0.09419687267817557,4.148891448162012e-05,-0.17432530409100896,0.20968532933874182,0.03229584457362862
553882,0.03620851053770828,0.00034169602425921037,-0.051763460667116706,-0.014283075051260214,0.14094432465626494
553993,-0.20200177267903568,0.029677570205510668,-0.09754988633294978,0.6110685311202968,-1.0413465589571143
570482,-0.08725784135169079,-0.015293136343897243,0.029819993738807768,-0.44181778678231853,0.1460524366932395
571448,-0.13567587858075356,-0.002178450754653608,0.08669352003222751,-0.3492473335708608,0.21306131225232028
571466,0.06373804875869873,-0.020610952276836642,0.09776720463582549,-0.11315832827096356,0.3244756034118551
571657,0.19684687987309488,0.03545287858313523,0.28748540182280863,0.5908093486946366,-0.33548120137368626
571745,0.042316539676202476,0.001203060751961169,0.14017945533788806,0.059802723273613224,0.03906265461687338
571771,-0.1943074989986913,-0.03419951202307669,-0.27399779049497713,-0.4186736145974277,0.6099806819969129
571912,0.05011819905891581,0.005004681616885482,0.05233106639147212,0.050359232860328736,-0.10330302288855378
571970,0.1454616315137189,0.02408030378955412,-0.037385578769439515,0.6679609146590673,-0.4844355074858855
572138,-0.35823036093643795,-0.04712661145836601,-0.004447612229281524,-0.3525533057806831,0.2656655386008039
572191,-0.0812522576992837,-0.01645926915967374,0.17111024238756364,-0.015781751069149454,0.07241754690620136
572233,0.09079121978719523,0.026104279379268902,0.17903331914387968,0.20932768768583976,-0.5529499388525096
572761,0.07116293096819175,0.004455492672205033,0.004466259593063982,0.10959266832621042,-0.06327245772635905
573262,0.07613292400545092,0.04995916869446248,-0.20574724233723948,0.32693600194806577,-1.0728664961070429
575929,-0.08976131774613785,-0.02350930326206106,0.22464135431269766,-0.43007399823598474,0.5674018417315444
578428,-0.14465259868034958,-0.028857270346369857,0.22398292567325034,-0.1181826957699532,0.4172743625238795
592178,0.0873054387432244,0.023451120577848133,-0.10473392652856608,0.22161654528840097,-0.4263167032468208
592192,-0.13516946311928546,-0.023473112075684564,-0.37018812119683303,-0.04276497469631528,-0.3768172831563599
592200,-0.0049772388857487,0.005461774121007737,0.0016339936587377126,-0.04882448272079692,0.06270284567832117
592206,-0.26472651300921046,-0.006001362214875314,-0.1575130371617114,-0.8884208928614288,0.17448367556925484
592273,0.03430875776627216,0.002125905270175716,-0.13603800685821904,-0.14869570406287488,-0.05992677391432844
592325,0.07213551029695031,0.003340826901615593,0.04259335414512639,-0.12401468374431962,-0.017215527305294628
